"","species","timestep","sim_mean","sim_sd","sim_cv","true_mean","true_sd","true_cv","rel_err_mean","rel_err_cv","ratio","true_mean_rescale","sim_mean_rescale","true_cv_rescale","sim_cv_rescale"
"186",3,47,8774973.79598275,560439.383644258,0.0638679267510555,3890792.80425205,413.748918740388,0.000106340517101867,125.531767880136,59959.8233783969,2.25531767880136,0.5284819196022,0.527132235028173,0.165424305653501,0.0884329262156372
"187",3,48,7801149.07579551,495835.489351149,0.0635592890910865,3601609.89888753,375.11973101857,0.000104153348516295,116.601722418775,60924.7197968317,2.16601722418775,0.404137077842283,0.373510483984077,0.07749523054653,0.0722397625236285
"188",3,49,6790923.06089602,456284.12287676,0.0671902948664177,3335409.82889392,349.033098312724,0.00010464474119166,103.600858942962,64107.9994668404,2.03600858942962,0.289674552686757,0.214146395003754,0.0972503165258328,0.262746231800444
"189",3,5,6108556.7171635,423404.540841755,0.0693133518187849,2661727.45035293,296.216825430958,0.000111287436807882,129.495950697489,62183.1775148545,2.29495950697489,0,0.106502472637939,0.364301556016186,0.374135777588805
"190",3,50,7152866.04631486,482726.393768336,0.0674871290252996,3087129.14570124,328.625125415576,0.000106450073808276,131.699605320207,63297.9166109822,2.31699605320207,0.182917127918778,0.271243235991194,0.169828730593484,0.278320106111947
"191",3,51,5706414.83258773,362308.5358127,0.0634914471593718,2905391.26783468,309.221669287561,0.000106430301732825,96.4077918097614,59555.4234326573,1.96407791809761,0.104772233300561,0.0430642180978162,0.1690338488826,0.0686803281190667
"192",3,52,5433426.14541185,373786.396639844,0.0687938671910504,2790696.92252975,298.251808781304,0.000106873593607915,94.69782266741,64269.3777561491,1.9469782266741,0.0554551749505119,0,0.186855174973407,0.346880193765275
"193",3,53,6003127.2242754,411497.574822993,0.0685472020581177,2769947.60303179,296.302984813296,0.000106970610017671,116.72349389226,63980.4068021992,2.1672349389226,0.046533240763744,0.0898708725425468,0.190755451905108,0.333938516864627
"194",3,54,5989219.92889539,412300.307264644,0.0688404019487535,2767921.92780187,302.860350899368,0.000109417952817724,116.379655391931,62815.0885901081,2.16379655391931,0.0456622270860743,0.0876769838228668,0.289144113070881,0.349321713536158
"195",3,55,6504031.0944877,411990.147772759,0.0633438158255316,2810038.12600173,293.475741021201,0.000104438348471369,131.457040895811,60551.8742901194,2.31457040895811,0.0637716377861615,0.168888921737254,0.0889528669722325,0.0609346163508264
"196",3,56,6035409.17524593,421232.100179822,0.0697934618762045,2855517.76098524,311.825830254554,0.000109201152419715,111.359538984745,63812.7521364911,2.11359538984745,0.0833272820182976,0.0949633801903906,0.280428251565986,0.399325512214043
"197",3,57,6471276.99485343,474989.087562036,0.0733995914469111,2986622.8322226,341.751287420205,0.000114427333687086,116.675400892104,64045.1557786274,2.16675400892104,0.139700736446325,0.163721932200655,0.490532442076277,0.588526812012956
"198",3,58,7521634.55672118,493083.472144068,0.0655553614610881,3180811.25958377,348.263027267472,0.000109488743231198,136.469062226139,59774.0651563241,2.36469062226139,0.223199203416201,0.329416809863553,0.291990046221313,0.176966861062966
"199",3,59,7162820.04222858,491073.100147588,0.0685586259674897,3411686.44008877,373.227700869774,0.000109396835677567,109.949541612687,62569.6609119094,2.09949541612687,0.322472491199239,0.27281348806064,0.288295156746635,0.334537890364553
"200",3,6,5740971.2152578,406806.798788528,0.0708602749491856,2677580.13503978,309.494126109973,0.00011558725061477,114.408941122971,61204.5769081827,2.14408941122971,0.00681644568986909,0.0485155194516219,0.537163700098607,0.455297549849658
"201",3,60,8202756.15530311,595787.443398963,0.0726325922798259,3810907.98323312,426.754126212869,0.00011198226986599,115.244141065406,64760.7965946266,2.15244141065406,0.494132498373108,0.436864372529646,0.392235400968149,0.548284985835656
"202",3,61,7973014.43120396,547327.515780299,0.0686475009549996,4083202.80787825,460.495117476771,0.000112777919477396,95.263737961303,60769.6288006612,1.95263737961303,0.611215687781779,0.400622402889345,0.424222297132259,0.339200857356386
"203",3,62,8976696.66966186,642070.564937679,0.0715263741847997,4319476.62249527,491.341162022954,0.000113750161180203,107.819082129358,62780.2398543311,2.07819082129358,0.712810317151489,0.558954205078668,0.463308590832764,0.490245501303481
"204",3,63,8418680.7553474,683951.874179049,0.0812421677523066,4639959.23937309,573.001814625249,0.000123492855230915,81.4386791140186,65686.9377142463,1.81438679114019,0.850613622752302,0.470926678060278,0.854986709556766,1
"205",3,64,9509652.57768679,715231.850202083,0.0752111440832534,4754652.42799155,555.209604966364,0.000116771859431352,100.007313293852,64308.6207494784,2.00007313293852,0.899930183742395,0.643028492907738,0.584787627349884,0.683572790458747
"206",3,65,11772533.1635822,831646.856284779,0.070642982672365,4770266.49779134,552.911507017708,0.000115907886335849,146.78984222439,60847.5204022557,2.4678984222439,0.906644028172571,1,0.550053974120791,0.443896966369607
"207",3,66,9993793.76140996,709300.140406722,0.070974062237067,4745106.38774209,536.334048088057,0.000113028877386934,110.612638469533,62692.8577881033,2.10612638469533,0.895825512123733,0.719402212792169,0.434311367093296,0.461267580139927
"208",3,67,10031809.0692219,737659.276195601,0.0735320290792595,4665732.69714059,543.316143075297,0.000116448193315547,115.01036858305,63045.7019517727,2.1501036858305,0.861695870244301,0.7253991627889,0.571775524673449,0.595475362166608
"209",3,68,10087362.8534707,704160.816739068,0.0698062344903941,4501365.07321155,504.607704742271,0.000112101039692444,124.095639642793,62170.8180779693,2.24095639642793,0.791019956112563,0.734162823678302,0.397010213965913,0.399995647648481
"210",3,69,8950145.10068227,566327.57713855,0.0632757984108413,4286371.11891195,442.763039315862,0.000103295544653691,108.804717379539,61157.0451348892,2.08804717379539,0.698575386496576,0.554765670494305,0.043009594295423,0.0573659749539951
"211",3,7,5844139.05752108,367665.134085587,0.0629117703166939,2705495.984577,296.164469337286,0.000109467717204389,116.009895813421,57370.6150117575,2.16009895813421,0.0188198934349017,0.0647903420674195,0.291144752857689,0.0382666643980218
"212",3,70,7926343.75179535,514117.433236176,0.0648618643519878,4045728.28273512,413.577461725872,0.000102225713845091,95.9188358155562,63349.6565612416,1.95918835815556,0.595102135381173,0.393260060011265,0,0.140581436780262
"213",3,71,7870133.61732416,570938.656608013,0.0725449762823889,3786552.14323964,411.163913056479,0.000108585303332097,107.844321683915,66709.2035075109,2.07844321683915,0.483659807858772,0.384392859266733,0.255669739105213,0.543688073752155
"214",3,72,6465333.03006444,407160.678961472,0.0629759792833771,3499176.55260211,360.209602174641,0.000102941248250757,84.7672711814609,61076.6229315314,1.84767271181461,0.360092087635326,0.162784266253077,0.0287660854825826,0.0416354895378298
"215",3,8,5892168.6765522,411773.873844871,0.0698849432949059,2739900.4448658,310.778966389213,0.000113427101693264,115.050466070522,61512.2092971154,2.15050466070522,0.0336133583703654,0.0723670589288713,0.450320875995227,0.404125229746756
"216",3,9,6206212.36984309,399428.692402819,0.0643594947449274,2827618.19426323,313.026923840908,0.000110703391453623,119.485515492666,58036.8771993672,2.19485515492666,0.0713308356694178,0.121907742244473,0.340821624858005,0.114223819625457
"217",8,1,943515.797404193,45198.6846756414,0.0479045340841058,428530.654178929,32.9587710825962,7.69111165355153e-05,120.174633530473,62185.5787849405,2.20174633530473,0.0361102343893534,0.50380398049977,0.418386070220017,0.408099102566741
"218",8,10,920033.855782626,41814.0138431979,0.0454483425586865,453776.788044989,34.3852581636871,7.5775709709237e-05,102.750312493157,59877.4554841897,2.02750312493157,0.687315370291257,0.408919668597861,0.305727603634581,0.157000601716105
"219",8,11,905395.474409897,41422.989793553,0.0457512666722252,455088.77961963,34.4349263850661,7.56663928604158e-05,98.9491973778478,60364.4478779688,1.98949197377848,0.72115721143015,0.349769843328155,0.294880858419455,0.187968785586903
"220",8,12,927472.551256134,44369.5826819396,0.0478392407644271,455063.549309738,35.6481487930028,7.83366385795469e-05,103.811655023341,60968.794413292,2.03811655023341,0.72050641446181,0.438977468452169,0.559830637794752,0.401424112234264
"221",8,13,877031.50926508,42562.7686936191,0.0485304897760004,453914.4586886,34.4746595967074,7.59496837714926e-05,93.2151515505595,63798.2117713781,1.9321515155056,0.690866481548839,0.235158566332904,0.322989831257078,0.472091073146808
"222",8,14,939796.801661876,43411.6281272714,0.0461925684898109,451427.061066865,34.6798798859738,7.68227757636291e-05,108.183532338722,60028.7418095094,2.08183532338722,0.626705920771581,0.488776502888984,0.409620634195377,0.233083437140595
"223",8,15,904554.710039146,43454.087693113,0.0480392033901769,448135.597907462,35.5442344264783,7.93158021644557e-05,101.84843923645,60467.00188264,2.0184843923645,0.541805090988833,0.346372537003321,0.656986181921352,0.421866457642711
"224",8,16,874752.067874141,43775.8590108282,0.0500437330970982,443764.676714213,34.1601654623544,7.69781085671084e-05,97.1207069366377,64910.3438868868,1.97120706936638,0.429060448788669,0.225947946896676,0.425033220279397,0.626791195436754
"225",8,17,871311.207048759,42155.1844832481,0.0483813178830019,439593.929075144,33.9690785244537,7.72737662595133e-05,98.2081983893407,62510.2754206646,1.98208198389341,0.321479133664482,0.212044338880434,0.454369262206945,0.456841106556936
"226",8,18,844783.565878361,43158.6246292111,0.0510883809444577,435388.184500251,33.2213662267395,7.63028658319512e-05,94.0299704843905,66854.7341209625,1.9402997048439,0.21299509876266,0.104853161106524,0.358033613305819,0.733586413022249
"227",8,19,851130.1370997,42753.0397489778,0.0502309081601345,432080.433590878,32.5304517833731,7.52879539418696e-05,96.9841888062919,66618.3865813623,1.96984188806292,0.127674138654636,0.130497975874316,0.257331015250543,0.64592625768196
"228",8,2,908883.827367163,44270.7505219378,0.0487089209741804,428633.255234188,34.3396616942018,8.01143198173926e-05,112.042303360383,60699.2692008175,2.12042303360383,0.0387567518517303,0.363865354481166,0.736217495525613,0.490332242821208
"229",8,20,879263.727606255,41085.7095034397,0.0467274018175334,429456.97846984,32.4762870130343,7.56217470926835e-05,104.738488762968,61690.957778671,2.04738488762968,0.0600040764703903,0.244178369922002,0.290450971601938,0.287759892704523
"230",8,21,889815.567855305,44597.7642610596,0.0501202337564763,427903.906019188,32.3942213640853,7.57044301498681e-05,107.947521707223,66105.1529312828,2.07947521707223,0.0199437344925466,0.286815563960951,0.298655032225341,0.634611921420513
"231",8,22,910315.356395925,40238.0693323547,0.0442023404852393,427231.826137129,31.7922845638247,7.44145979274967e-05,113.072926852537,59300.0931488017,2.13072926852537,0.00260793673219766,0.369649784450832,0.170674015235024,0.0296207742631355
"232",8,23,908204.798172081,45493.4884351809,0.0500916627249101,427130.720792246,35.0010074840565,8.19444862667249e-05,112.629238301458,61028.777550529,2.12629238301458,0,0.361121577200095,0.917812093167532,0.631691081119665
"233",8,24,913681.6654,43718.149255562,0.047848338115029,427532.875117818,32.5295427971983,7.60866466426329e-05,113.710270853022,62786.643355128,2.13710270853022,0.0103732699678758,0.383252148286343,0.336579697624518,0.402354141946609
"234",8,25,919126.309761964,46596.4300878266,0.0506964381205606,427914.939063385,35.2663084794187,8.24142960668986e-05,114.791825630986,61414.1310912957,2.14791825630986,0.0202283236135535,0.40525251529863,0.964428028926763,0.693517772412913
"235",8,26,917012.672611627,47729.668997072,0.0520490833143442,428156.156490314,34.5542767526103,8.07048461847634e-05,114.177154458918,64393.1324138634,2.14177154458918,0.0264503466812724,0.396711866920735,0.794811290706796,0.831799814683172
"236",8,27,950970.306881468,44977.4153213424,0.0472963403755871,429382.666334413,32.824810167073,7.64465190159965e-05,121.473846394356,61768.5336943731,2.21473846394356,0.0580872505315433,0.53392568055833,0.372287312561536,0.345922954308206
"237",8,28,928053.570483999,45732.8655947103,0.0492782604897039,431190.727524434,34.0371140833169,7.8937490791446e-05,115.230409942294,62326.9406027838,2.15230409942294,0.104724836278858,0.441325213392781,0.619448994202653,0.548536294640239
"238",8,29,965123.841219867,47199.2390947624,0.048904852495515,433902.101204211,33.9378890539576,7.82155443814852e-05,122.428939279472,62425.7458504521,2.22428939279472,0.174662691912017,0.591116367270777,0.547815308707162,0.510362485075256
"239",8,3,922699.018658033,46460.8783081199,0.0503532326019944,428963.665929044,34.7301709499843,8.09629665831165e-05,115.099574146837,62092.919463125,2.15099574146837,0.0472794485382133,0.419688886476641,0.820422769869902,0.658431587030477
"240",8,30,866483.226989657,42489.7742359542,0.0490370418173846,437655.95567932,34.0470764988574,7.77941578471389e-05,97.9827340964026,62934.3501034353,1.97982734096403,0.271490559758569,0.192535749123815,0.506004074442513,0.523876309305337
"241",8,31,945746.82870761,50781.2908794602,0.053694381348182,440945.571962096,35.7436243714749,8.10613069826845e-05,114.48153442142,66139.2247877913,2.1448153442142,0.356343750740434,0.512818987583423,0.830180398908516,1
"242",8,32,960023.420075226,45433.8285837939,0.0473257502199621,444557.804520432,34.2829662531194,7.71170045931424e-05,115.950189224741,61268.7609751514,2.15950189224741,0.449518587194207,0.570506915185492,0.438814900066449,0.348929547139576
"243",8,33,890216.717236809,43739.6907948953,0.0491337558012405,449501.049837232,33.430477514685,7.43724125378361e-05,98.045525713269,65964.4910184193,1.98045525713269,0.577025901993427,0.288436502452634,0.166488254500205,0.533763460248643
"244",8,34,929559.439801089,42497.4513500739,0.0457178417328188,455419.223845702,33.5157975872734,7.35932868715018e-05,104.110716265247,62022.2990252424,2.04110716265247,0.729680773029259,0.447410032794385,0.0891810718982761,0.184551726253744
"245",8,35,954282.971936662,45494.1042530251,0.0476735995411272,456998.563179463,35.0993747655739,7.68041249875668e-05,108.815311211802,61971.6654852128,2.08815311211802,0.770418649606076,0.54731128339259,0.407770048323275,0.384490472320915
"246",8,36,987432.529055164,48344.430642066,0.0489597306342793,457160.747947834,34.4066415599694,7.5261582964895e-05,115.992412622406,64952.7516237813,2.15992412622406,0.774602084372305,0.681259871108745,0.254714407916891,0.515972722807362
"247",8,37,1019470.64737532,46927.9347675235,0.046031668384315,456116.255758112,34.299192907332,7.5198356722286e-05,123.511140965773,61113.6626260516,2.23511140965773,0.747660189745398,0.810717428768618,0.248440910721494,0.216634485640433
"248",8,38,926033.243116231,42606.8744015852,0.0460100916660477,453655.216822013,32.9782357482399,7.26944924810125e-05,104.12710110629,63192.403723797,2.0412710110629,0.684179531544629,0.433161605153027,0,0.214428679800732
"249",8,39,1018262.24387457,50744.7692891316,0.0498346762775408,449902.02546227,35.5719224865684,7.90659309657889e-05,126.329775427954,62929.2664221001,2.26329775427954,0.587368768262838,0.805834590010389,0.632193213062832,0.605419143037664
"250",8,4,909892.514292063,46945.9606504162,0.0515950619584361,429625.091126272,35.4730707032944,8.2567502308352e-05,111.787563874996,62388.3404680839,2.11787563874996,0.0643404166743823,0.367941191408795,0.979629611156129,0.785384834156255
"251",8,40,818834.53638563,38835.6163346795,0.047427916885506,445430.177832632,34.9110979097655,7.8376139846733e-05,83.8300539873394,60413.2084563654,1.83830053987339,0.472020804141269,0,0.563750071856951,0.359374130263284
"252",8,41,930666.614135368,47230.4993185669,0.0507491067168518,441133.708833303,33.8028747743845,7.66272767134149e-05,110.971547968249,66128.5140403108,2.10971547968249,0.361196600584,0.4518838312799,0.390222632786284,0.698902126781763
"253",8,42,901627.66534223,41611.1241190323,0.0461511172721591,436956.055935653,33.0876492702977,7.57230591516742e-05,106.342869745008,60847.243533463,2.06342869745008,0.253437169480662,0.33454512398744,0.300503457590526,0.22884584471221
"254",8,43,871264.910539483,42595.1081560417,0.0488888139999429,433588.398671947,33.1198812523374,7.63855337314868e-05,100.942855760927,63902.7130946006,2.00942855760927,0.16657096977986,0.211857266938218,0.366236169941885,0.5087228563442
"255",8,44,893168.289981093,41297.1290898167,0.0462366718042475,430969.057870019,32.8052268634913,7.61196802054068e-05,107.246500339352,60642.0731136535,2.07246500339352,0.0990070333790423,0.300363026816896,0.33985738667996,0.237592155627311
"256",8,45,905447.363824529,42425.3576114463,0.0468556862678857,429626.599893476,32.4161060052979,7.54518133033089e-05,110.752165729271,62000.1460621369,2.10752165729271,0.0643793341956537,0.349979514720821,0.273589631957941,0.300874518674256
"257",8,46,961537.697464131,49140.1147813024,0.0511057599830978,429187.585063146,34.5979613785685,8.0612679822689e-05,124.036698853407,63296.6766710983,2.24036698853407,0.0530552750836969,0.576625709380216,0.785666268163552,0.735363086585203
"258",8,47,922502.643579964,43205.2458093622,0.0468348205937874,429553.847678257,31.9397447151071,7.43556247668173e-05,114.758323913544,62887.5960839057,2.14758323913544,0.062502745231576,0.418895386754278,0.164822521569431,0.298741403470869
"259",8,48,914374.671527102,49059.1255934238,0.0536531983234945,430146.285588514,35.4227208394296,8.23504050278273e-05,112.57295533218,65052.3186866712,2.1257295533218,0.0777842379111714,0.386052402650892,0.958088568634873,0.995789825161234
"260",8,49,900862.363248009,47555.754501995,0.0527891456476607,430853.371102385,35.662940509947,8.27728013795029e-05,109.087922636663,63675.9563139938,2.09087922636663,0.0960229797556703,0.331452740751955,1,0.907457002043612
"261",8,5,908486.655634566,46009.0979899779,0.0506436695625883,432254.290464394,35.2319831580248,8.15075383524203e-05,110.174121038459,62033.7247894991,2.10174121038459,0.132158646640921,0.362260488616084,0.874456812166958,0.688123198878328
"262",8,50,914862.901685541,47797.456883468,0.0522454859579573,431337.76930174,35.6055321701696,8.25467526940862e-05,112.09895511041,63191.9942369826,2.1209895511041,0.108517668919377,0.388025211517376,0.977570772270081,0.851878220159278
"263",8,51,893771.429016921,42133.5655209508,0.0471413206476005,432663.727452729,34.4654350307036,7.965871147465e-05,106.574152697968,59079.1152215692,2.06574152697968,0.142719767446465,0.302800152047766,0.691010670915299,0.330075158687679
"264",8,52,886435.813486603,44271.2598641777,0.0499429955227625,434627.975708773,34.0888336554795,7.84322122842849e-05,103.952774103195,63576.6375296663,2.03952774103195,0.193386081714952,0.273158870965121,0.569313747084278,0.616492709494899
"265",8,53,911415.134704945,47628.3199007162,0.0522575477267393,436925.730212539,34.7462278257116,7.95243342817314e-05,108.59726760921,65612.6503462527,2.0859726760921,0.252654940140272,0.374093697555536,0.677677363286803,0.853111304805739
"266",8,54,1010911.25811478,50415.1695759952,0.049871014069042,442492.469929542,34.5408986410846,7.80598563554866e-05,128.458409309371,63788.1704341449,2.28458409309371,0.396244826543221,0.776131201897976,0.532367476380666,0.609133985661191
"267",8,55,988266.691122359,47584.2554279728,0.04814920492153,447266.58212865,35.387980431581,7.91205554932386e-05,120.956970766508,60755.4940260052,2.20956970766508,0.519389479103673,0.684630499272123,0.63761322231239,0.433112005609219
"268",8,56,993228.407519149,47554.4947696507,0.047878709881477,453107.476893799,34.0098261186086,7.50590706464548e-05,119.203711739223,63688.0398319832,2.19203711739223,0.670050989872317,0.704679482177755,0.234620529025113,0.405459072870909
"269",8,57,935901.122453792,42009.0483930434,0.0448862036652996,458340.509029401,33.6913992250308,7.35073565641775e-05,104.193411670221,60963.553041947,2.04193411670221,0.805033138866821,0.473035094150017,0.0806548093883854,0.0995326754821492
"270",8,58,952476.76640511,43657.3540651153,0.0458356104893658,463320.605117653,35.6167410408541,7.6872775886602e-05,105.576172500087,59525.2834124004,2.05576172500087,0.933490991746778,0.540012884828423,0.414581796179652,0.196591324106744
"271",8,59,1024905.43810913,47872.731579146,0.046709413180076,465217.881758887,36.5910652932219,7.86536088313697e-05,120.30654415823,59286.230173137,2.2030654415823,0.982429823314163,0.832677979877163,0.591281375712729,0.285920899347877
"272",8,6,888159.66867909,42887.8663085535,0.0482884641365648,437141.471237097,34.8571895183768,7.97389216349848e-05,103.174424555425,60458.2106535269,2.03174424555425,0.258219818468254,0.280124513602074,0.698969363305334,0.447348590892985
"273",8,60,1066314.24247068,46824.6270106783,0.0439125964426624,465899.048119848,34.6365901687705,7.43435521247527e-05,128.872380566956,58967.1217444312,2.28872380566956,1,1,0.163624637858358,0
"274",8,61,964977.802152737,47078.9105507972,0.0487875580617195,465253.97759507,35.2359933706236,7.57349642721184e-05,107.408823701148,64318.8038254353,2.07408823701148,0.983360888404437,0.59052626204785,0.301684719304581,0.498371377631331
"275",8,62,964080.329094592,45481.2739804095,0.0471758136825827,463061.311848724,35.3452087287141,7.63294359176802e-05,108.197123021486,61705.5316607618,2.08197123021486,0.926802715857605,0.586899810924474,0.360669976806545,0.333601410319195
"276",8,63,991166.315094608,48360.0402301797,0.0487910449474502,460084.42209227,34.4968389644672,7.4979367498665e-05,115.431400738847,64972.6280777428,2.15431400738847,0.850016071664828,0.696347112396164,0.226712143938629,0.498727844857343
"277",8,64,902418.842042575,42625.387197289,0.0472345935295508,456012.329341755,35.512636213265,7.78764825603e-05,97.8935182180707,60553.2190163789,1.97893518218071,0.744979485585045,0.337742059658898,0.514172579098432,0.339610522923476
"278",8,65,894274.700167465,41695.7682089868,0.0466252351779366,451996.850056708,35.0208766738066,7.74803556029491e-05,97.8497637882363,60076.8471699708,1.97849763788236,0.64140320149325,0.304833737582942,0.47486767573213,0.277315312233411
"279",8,66,889696.13736049,44264.0491151426,0.0497518728657889,448141.891957549,34.5417861437984,7.70777888960902e-05,98.5300087599861,64447.6129742904,1.98530008759986,0.541967441302125,0.286332976937134,0.434923801128406,0.596954081440861
"280",8,67,1008716.65454217,46018.2182452893,0.0456205595873461,445081.510232026,32.8894688100067,7.3895383326216e-05,126.636387122959,61636.6843960348,2.26636387122959,0.463027184229318,0.767263389634371,0.119155987110438,0.17460649167618
"281",8,68,919310.522079368,44649.9309339039,0.0485689327615997,442571.112618336,33.2537236129481,7.51375827857645e-05,107.720408284343,64539.9990003425,2.07720408284343,0.398273355866367,0.405996868523864,0.242410738682352,0.476021131512499
"282",8,69,931870.181770413,45704.4949174704,0.0490459892499605,441336.016874598,33.3828294250907,7.56403922378631e-05,111.147548838099,64741.0033302414,2.11147548838099,0.366414985158217,0.456747129584578,0.292300998760996,0.52479101277329
"283",8,7,859205.34261699,41521.8093194906,0.0483258276688811,440979.382303803,34.4930077979468,7.82190940940264e-05,94.8402526504197,61682.6481227065,1.9484025265042,0.357215863210525,0.163127744371433,0.548167521819204,0.45116829585247
"284",8,70,900701.069303788,40526.7088095935,0.0449946271751618,440747.979585763,33.5915037087229,7.62147650462149e-05,104.357390395825,58936.6278081131,2.04357390395825,0.351247003216006,0.330800994607702,0.349291989425897,0.110616901000236
"285",8,71,952558.768535653,48822.0284283714,0.0512535604532038,441075.540869651,34.4349299662312,7.80703683961644e-05,115.962727531327,65550.4657351173,2.15962727531327,0.359696201478296,0.54034423373715,0.533410512547116,0.750472851473055
"286",8,72,854125.533612605,37697.4981267748,0.0441357817361221,441929.548586545,32.7283118625392,7.40577586794469e-05,93.2718770094502,59496.4319243853,1.9327187700945,0.381724691634104,0.142601580490183,0.135267356077824,0.0228164180275339
"287",8,8,846254.071536236,42859.2812438244,0.050645878921469,445261.894156362,36.7273126260699,8.24847423686619e-05,90.0576004015871,61300.2995791749,1.90057600401587,0.467680052608495,0.110795085319773,0.971417922020215,0.688349063472786
"288",8,9,932036.349221372,42525.3035062433,0.0456262285712024,450310.2046791,33.9773500714218,7.54532091841773e-05,106.976510755638,60369.5665890515,2.06976510755638,0.59789744579336,0.457418568279844,0.273728135439271,0.175186036606987
